43.496964,-20.924303,-4.926931,-4.5167403,-2.417285,-1.9254639,-2.4667618,-0.6288918,-1.5844641,-1.441783,-1.0288789,-1.547441,-0.08802078,1
-61.520813,67.23511,-14.24303,10.117726,4.160353,-0.053328745,-1.4626138,-2.0523245,-0.895335,1.2192341,-1.674354,-0.2218693,-0.60876065,1
204.6036,-162.03377,68.61191,-10.591927,-4.147234,-19.20782,-9.1099615,-25.777052,-6.913816,-17.862822,1.2241194,-13.0707655,-5.7244444,1
183.61484,-84.3864,-0.53430504,-25.018381,-2.3440955,-13.348363,-0.36202782,-13.345254,-2.8967988,-16.796785,-3.9029934,-15.855761,-4.823659,1
48.04065,-29.428701,-2.1835258,-4.663478,-2.1292698,-3.672908,-1.4712794,-2.7959375,0.29713205,-1.9701605,0.31741625,-1.0236939,0.6837724,1
279.8477,-81.416245,4.789895,-39.771465,-15.813292,-24.007378,-21.664955,-18.568811,-16.763416,-20.59765,-12.158819,-20.297903,-13.577694,1
186.67451,-108.60842,17.089005,-32.010273,6.6460385,-21.54839,-0.15134893,-10.455393,-4.794983,-7.11435,-12.410233,-1.3035936,-12.012524,1
83.088036,-52.94222,6.51796,-5.9158583,-4.675202,-5.9567842,-1.7892398,-6.6857343,-1.6508037,-1.3531502,-4.6837234,-4.62575,0.6724727,1
92.61095,-76.91116,-10.481298,-11.686604,-4.3726244,-8.316734,1.9131552,-4.2970634,3.8863902,-1.8685129,6.037477,2.811046,10.674977,1
-21.935827,58.063133,-42.513172,-2.9153643,-20.486986,2.064559,-3.8545215,4.859187,-0.4087475,13.922951,1.9353998,9.027521,2.2418578,1
108.931465,-72.383835,-3.4336896,-3.8868952,-3.9348135,-5.922821,-5.00121,-3.9270701,-2.4689257,-1.714118,-1.9289012,-2.7161064,-1.6130977,1
187.49097,-153.88472,-24.124775,-16.203558,-2.4490728,-5.149178,2.5270967,-12.757216,8.841878,-0.12447138,6.198157,-2.8811908,12.516049,1
195.57974,-154.51831,13.002809,-24.42209,0.41047606,-19.628414,8.131213,-12.440729,6.977949,-11.312018,5.9008026,-12.642248,4.9607825,1
114.162346,-112.57265,16.779324,-13.091765,2.7361157,-5.240798,1.8152542,-2.0943098,0.20425762,-0.85303855,-0.23517404,-0.4448411,-1.1647091,1
197.79517,-58.8592,-12.7311125,-22.521976,-9.030873,-22.12239,-8.001793,-16.38883,-6.203878,-15.519156,-6.089197,-14.916621,-5.410191,1
46.578587,-37.764874,26.243565,-4.1099415,5.4763074,-9.460689,9.578526,-9.812044,-2.36772,-11.003399,-0.27362737,-10.907395,-2.1773057,1
196.0801,-123.39288,-11.420338,-29.580473,-7.094511,-8.201249,-7.325052,-7.4066863,0.5360365,-4.146914,3.0506241,-1.4969461,0.3982827,1
193.21376,-88.75745,13.134395,-31.830767,-12.272524,-9.381978,-6.0316978,-14.806737,-1.1758864,-18.719591,-1.3255152,-12.29714,-9.748887,1
113.300865,-81.203766,1.8694972,-2.151622,-12.333645,-2.7158544,-2.6023095,-3.6338809,-1.0465324,-1.600175,-1.9080325,-2.9220278,-3.0525362,1
